park_code,report_version,report_date,year,month,group_description,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,source_file,source_report_url
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trip Passengers ESCI,0,24,-100,1536,1003,53.1,111,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trips SCI,0,0,0,0,0,0,0,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trips SMI,1,1,0,17,16,6.3,3,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trip Passengers SCI,0,0,0,0,0,0,0,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trip Passengers SMI,9,20,-55,348,361,-3.6,85,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trips SRI,1,2,-50,22,20,10,5,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2003-12-01,2003,12,Truth Aquatics,Truth Aquatics Day Trips Passengers SRI,9,31,-71,535,489,9.4,160,CHIS_report_version_1_2003_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,IPCO Day Trips (All Units),34,50,-32,34,50,-32,207,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,IPCO Day Trip Passengers (All Units),946,1457,-35.1,946,1457,-35.1,6506,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,IPCO Day Trips (Non-Landing),40,45,-11.1,40,45,-11.1,83,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,IPCO Day Trip Passengers (Non-Landing),2530,3043,-16.9,2530,3043,-16.9,4285,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,Truth Aquatic Day Trips,0,3,-100,0,3,-100,13,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,Truth Aquatic Day Trip Passengers,0,46,-100,0,46,-100,386,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,Truth Aquatics Day Trips (Non-Landing),0,0,0,0,0,0,0,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,Truth Aquatic Day Trip Pass's (Non-Landing),0,0,0,0,0,0,0,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,CIA Flights,4,3,33.3,4,3,33.3,11,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Total Trips,CIA Passengers,24,19,26.3,24,19,26.3,69,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips Anacapa,10,19,-47.4,10,19,-47.4,48,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers Anacapa,468,789,-40.7,468,789,-40.7,1924,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SBI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SBI,0,0,0,0,0,0,60,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips ESCI,13,21,-38.1,13,21,-38.1,88,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers ESCI,366,581,-37,366,581,-37,3323,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SCI,11,10,10,11,10,10,63,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SCI,112,87,28.7,112,87,28.7,976,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SMI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SMI,0,0,0,0,0,0,75,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SRI,0,0,0,0,0,0,6,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SRI,0,0,0,0,0,0,148,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips AI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips Passengers AI,0,0,0,0,0,0,30,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips SBI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips Passengers SBI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips ESCI,0,2,-100,0,2,-100,4,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trip Passengers ESCI,0,38,-100,0,38,-100,111,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips SCI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips SMI,0,0,0,0,0,0,3,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trip Passengers SCI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trip Passengers SMI,0,0,0,0,0,0,85,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips SRI,0,1,-100,0,1,-100,5,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-01-01,2004,1,Truth Aquatics,Truth Aquatics Day Trips Passengers SRI,0,8,-100,0,8,-100,160,CHIS_report_version_1_2004_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,IPCO Day Trips (All Units),30,54,-44.4,64,104,-38.5,237,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,IPCO Day Trip Passengers (All Units),1316,1833,-28.2,2262,3290,-31.2,7822,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,IPCO Day Trips (Non-Landing),54,55,-1.8,94,100,-6,137,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,IPCO Day Trip Passengers (Non-Landing),4475,3245,37.9,7005,6288,11.4,8760,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,Truth Aquatic Day Trips,2,2,0,2,5,-60,15,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,Truth Aquatic Day Trip Passengers,55,34,61.8,55,80,-31.3,441,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,Truth Aquatics Day Trips (Non-Landing),0,0,0,0,0,0,0,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,Truth Aquatic Day Trip Pass's (Non-Landing),0,0,0,0,0,0,0,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,CIA Flights,3,4,-25,7,7,0,14,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Total Trips,CIA Passengers,14,29,-51.7,38,48,-20.8,83,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips Anacapa,11,23,-52.2,21,42,-50,59,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers Anacapa,534,900,-40.7,1002,1689,-40.7,2458,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SBI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SBI,0,0,0,0,0,0,60,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips ESCI,12,23,-47.8,25,44,-43.2,100,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers ESCI,701,832,-15.7,1067,1413,-24.5,4024,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SCI,7,8,-12.5,18,18,0,70,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SCI,81,101,-19.8,193,188,2.7,1057,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SMI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SMI,0,0,0,0,0,0,75,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SRI,0,0,0,0,0,0,6,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SRI,0,0,0,0,0,0,148,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips AI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips Passengers AI,0,0,0,0,0,0,30,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips SBI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips Passengers SBI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips ESCI,2,2,0,2,4,-50,6,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trip Passengers ESCI,55,34,61.8,55,72,-23.6,166,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips SCI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips SMI,0,0,0,0,0,0,3,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trip Passengers SCI,0,0,0,0,0,0,0,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trip Passengers SMI,0,0,0,0,0,0,85,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips SRI,0,0,0,0,1,-100,5,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-02-01,2004,2,Truth Aquatics,Truth Aquatics Day Trips Passengers SRI,0,0,0,0,8,-100,160,CHIS_report_version_1_2004_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,IPCO Day Trips (All Units),69,47,46.8,133,151,-11.9,306,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,IPCO Day Trip Passengers (All Units),4227,2004,110.9,6489,5294,22.6,12049,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,IPCO Day Trips (Non-Landing),78,54,44.4,172,154,11.7,215,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,IPCO Day Trip Passengers (Non-Landing),5761,4945,16.5,12766,11233,13.6,14521,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,Truth Aquatic Day Trips,4,6,-33.3,6,11,-45.5,19,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,Truth Aquatic Day Trip Passengers,95,163,-41.7,150,243,-38.3,536,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,Truth Aquatics Day Trips (Non-Landing),0,1,-100,0,1,-100,0,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,Truth Aquatic Day Trip Pass's (Non-Landing),0,38,-100,0,38,-100,0,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,CIA Flights,7,5,40,14,12,16.7,21,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Total Trips,CIA Passengers,43,34,26.5,81,82,-1.2,126,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips Anacapa,31,19,63.2,52,61,-14.8,90,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers Anacapa,2150,1143,88.1,3152,2832,11.3,4608,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SBI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SBI,0,0,0,0,0,0,60,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips ESCI,22,19,15.8,47,63,-25.4,122,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers ESCI,1863,720,158.8,2930,2133,37.4,5887,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SCI,16,9,77.8,34,27,25.9,86,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SCI,214,141,51.8,407,329,23.7,1271,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SMI,0,0,0,0,0,0,1,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SMI,0,0,0,0,0,0,75,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SRI,0,0,0,0,0,0,6,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SRI,0,0,0,0,0,0,148,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,2004-03-01,2004,3,Truth Aquatics,Truth Aquatics Day Trips AI,1,0,0,1,0,0,2,CHIS_report_version_1_2004_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
