park_code,report_date,year,month,island,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,row_type,source_file,source_report_url
CHIS,2020-11-01,2020,11,Santa Barbara,Rec Overnight Boats,100,100,0,2399,2399,0,446,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Barbara,Rec Visitors on Boats,3259,1283,154.1,19129,19715,-3,6325,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Barbara,Rec Visitors Ashore,7,0,0,145,94,54.3,29,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,San Miguel,Rec Overnight Boats,74,74,0,965,965,0,205,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,San Miguel,Rec Visitors on Boats,135,398,-66,4427,4959,-10.7,3028,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,San Miguel,Rec Visitors Ashore,33,51,-35.3,1279,631,102.7,330,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,San Miguel,Overnight Stays,26,33,-21.2,936,760,23.2,171,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Cruz,Rec Overnight Boats,88,88,0,3731,3731,0,472,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Cruz,Rec Visitors on Boats,978,1364,-28.3,7120,9995,-28.8,2004,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Cruz,Rec Visitors Ashore,0,147,-100,815,64601,-98.7,0,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Cruz,Overnight Stays,0,0,0,116,14883,-99.2,0,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Isthmus,Rec Visitors Ashore,1984,2229,-11,21783,11215,94.2,5143,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Isthmus,Overnight Stays,99,220,-55,962,1872,-48.6,317,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Rosa,Rec Overnight Boats,101,101,0,1418,1418,0,238,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Rosa,Rec Visitors on Boats,776,875,-11.3,9383,8927,5.1,3040,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Rosa,Rec Visitors Ashore,621,615,1,8520,5670,50.3,2375,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-11-01,2020,11,Santa Rosa,Overnight Stays,430,586,-26.6,4770,3421,39.4,1142,island,CHIS_island_report_2020_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Anacapa,Rec Overnight Boats,88,88,0,1400,1400,0,410,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Anacapa,Rec Visitors on Boats,581,1470,-60.5,38284,62569,-38.8,12839,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Anacapa,Rec Visitors Ashore,86,188,-54.3,4093,5750,-28.8,947,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Anacapa,Overnight Stays,0,0,0,1386,986,40.6,532,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Barbara,Rec Overnight Boats,17,17,0,2416,2416,0,463,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Barbara,Rec Visitors on Boats,1095,1992,-45,20224,21707,-6.8,7420,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Barbara,Rec Visitors Ashore,0,0,0,145,94,54.3,29,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,San Miguel,Rec Overnight Boats,14,14,0,979,979,0,219,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,San Miguel,Rec Visitors on Boats,23,534,-95.8,4449,5493,-19,3050,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,San Miguel,Rec Visitors Ashore,2,7,-71.4,1281,638,100.8,332,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,San Miguel,Overnight Stays,0,0,0,936,760,23.2,171,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Cruz,Rec Overnight Boats,35,35,0,3766,3766,0,507,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Cruz,Rec Visitors on Boats,303,2442,-87.6,7423,12437,-40.3,2307,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Cruz,Rec Visitors Ashore,0,1669,-100,815,66270,-98.8,0,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Cruz,Overnight Stays,0,470,-100,116,15353,-99.2,0,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Isthmus,Rec Visitors Ashore,796,583,36.5,22579,11798,91.4,5939,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Isthmus,Overnight Stays,0,142,-100,962,2014,-52.2,317,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Rosa,Rec Overnight Boats,38,38,0,1456,1456,0,276,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Rosa,Rec Visitors on Boats,126,446,-71.7,9509,9372,1.5,3166,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Rosa,Rec Visitors Ashore,0,33,-100,8520,5703,49.4,2375,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2020-12-01,2020,12,Santa Rosa,Overnight Stays,0,24,-100,4770,3445,38.5,1142,island,CHIS_island_report_2020_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Anacapa,Rec Overnight Boats,51,51,0,51,51,0,461,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Anacapa,Rec Visitors on Boats,1317,1416,-7,1317,1416,-7,14156,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Anacapa,Rec Visitors Ashore,5,105,-95.2,5,105,-95.2,952,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Anacapa,Overnight Stays,0,2,-100,0,2,-100,532,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Barbara,Rec Overnight Boats,27,27,0,27,27,0,490,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Barbara,Rec Visitors on Boats,0,230,-100,0,230,-100,7420,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Barbara,Rec Visitors Ashore,0,9,-100,0,9,-100,29,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,San Miguel,Rec Overnight Boats,20,20,0,20,20,0,239,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,San Miguel,Rec Visitors on Boats,14,105,-87.1,14,105,-87.1,3064,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,San Miguel,Rec Visitors Ashore,0,10,-100,0,10,-100,332,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,San Miguel,Overnight Stays,0,0,0,0,0,0,171,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Cruz,Rec Overnight Boats,55,55,0,55,55,0,562,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Cruz,Rec Visitors on Boats,18,70,-74.2,18,70,-74.2,2325,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Cruz,Rec Visitors Ashore,0,815,-100,0,815,-100,0,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Cruz,Overnight Stays,0,116,-100,0,116,-100,0,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Isthmus,Rec Visitors Ashore,131,1542,-91.5,131,1542,-91.5,6070,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Isthmus,Overnight Stays,8,0,0,8,0,0,325,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Rosa,Rec Overnight Boats,46,46,0,46,46,0,322,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Rosa,Rec Visitors on Boats,200,135,48.2,200,135,48.2,3365,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Rosa,Rec Visitors Ashore,0,137,-100,0,137,-100,2375,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-01-01,2021,1,Santa Rosa,Overnight Stays,0,52,-100,0,52,-100,1142,island,CHIS_island_report_2021_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Anacapa,Rec Overnight Boats,5,5,0,56,56,0,466,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Anacapa,Rec Visitors on Boats,1960,160,1125.7,3277,1576,108,16116,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Anacapa,Rec Visitors Ashore,12,477,-97.5,17,582,-97.1,964,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Anacapa,Overnight Stays,0,0,0,0,2,-100,532,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Barbara,Rec Overnight Boats,21,21,0,48,48,0,511,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Barbara,Rec Visitors on Boats,342,134,155.3,342,363,-6,7762,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Barbara,Rec Visitors Ashore,1,4,-75,1,13,-92.3,30,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,San Miguel,Rec Overnight Boats,18,18,0,38,38,0,257,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,San Miguel,Rec Visitors on Boats,156,22,618.1,170,126,34.2,3220,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,San Miguel,Rec Visitors Ashore,5,0,0,5,10,-50,337,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,San Miguel,Overnight Stays,0,0,0,0,0,0,171,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Cruz,Rec Overnight Boats,27,27,0,82,82,0,589,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Cruz,Rec Visitors on Boats,7578,338,2141.6,7596,408,1762.6,9903,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Cruz,Rec Visitors Ashore,1017,0,0,1017,815,24.8,1017,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Cruz,Overnight Stays,101,0,0,101,116,-12.9,101,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Isthmus,Rec Visitors Ashore,514,2488,-79.3,645,4030,-84,6584,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Isthmus,Overnight Stays,129,0,0,137,0,0,454,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Rosa,Rec Overnight Boats,41,41,0,87,87,0,363,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Rosa,Rec Visitors on Boats,240,74,224.2,440,209,110.7,3606,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Rosa,Rec Visitors Ashore,41,332,-87.7,41,469,-91.3,2416,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-02-01,2021,2,Santa Rosa,Overnight Stays,24,87,-72.4,24,139,-82.7,1166,island,CHIS_island_report_2021_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Anacapa,Rec Overnight Boats,6,6,0,62,62,0,472,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Anacapa,Rec Visitors on Boats,3116,2016,54.5,6393,3592,78,19231,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Anacapa,Rec Visitors Ashore,159,207,-23.2,176,789,-77.7,1123,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Anacapa,Overnight Stays,20,0,0,20,2,900,552,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Barbara,Rec Overnight Boats,129,129,0,177,177,0,640,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Barbara,Rec Visitors on Boats,987,977,1.1,1329,1340,-0.8,8749,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Barbara,Rec Visitors Ashore,6,4,50,7,17,-58.8,36,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,San Miguel,Rec Overnight Boats,40,40,0,78,78,0,297,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,San Miguel,Rec Visitors on Boats,87,75,16,257,201,27.4,3307,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,San Miguel,Rec Visitors Ashore,12,2,500,17,12,41.7,349,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,San Miguel,Overnight Stays,0,0,0,0,0,0,171,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Cruz,Rec Overnight Boats,107,107,0,189,189,0,696,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Cruz,Rec Visitors on Boats,716,498,43.7,8312,906,817.6,10619,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Cruz,Rec Visitors Ashore,2424,0,0,3441,815,322.2,3441,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Cruz,Overnight Stays,885,0,0,986,116,750,986,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Isthmus,Rec Visitors Ashore,273,1150,-76.3,918,5180,-82.3,6857,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Isthmus,Overnight Stays,127,0,0,264,0,0,581,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Rosa,Rec Overnight Boats,71,71,0,158,158,0,434,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Rosa,Rec Visitors on Boats,356,508,-29.9,796,717,11,3962,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Rosa,Rec Visitors Ashore,366,192,90.6,407,661,-38.4,2782,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-03-01,2021,3,Santa Rosa,Overnight Stays,104,119,-12.6,128,258,-50.4,1270,island,CHIS_island_report_2021_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-04-01,2021,4,Anacapa,Rec Overnight Boats,29,29,0,91,91,0,501,island,CHIS_island_report_2021_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2021-04-01,2021,4,Anacapa,Rec Visitors on Boats,2992,126,2274.7,9385,3718,152.5,22224,island,CHIS_island_report_2021_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
