park_code,report_version,report_date,year,month,group_description,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,source_file,source_report_url
CHIS,2,1996-05-01,1996,5,Mainland Programs,Visitors Attending Park Movie,4719,4011,17.7,17936,13757,30.4,23562,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Anacapa,Formal Programs,58,37,56.8,137,95,44.2,209,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Anacapa,Formal Programs Attendance,1814,1244,45.8,3906,2937,33,5223,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Anacapa,Informal Interpretive Contacts,62,0,0,105,0,0,205,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Anacapa,Informal Visitors Contacted,286,0,0,416,0,0,684,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Barbara,Formal Programs,11,3,266.7,11,15,-26.7,12,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Barbara,Formal Programs Attendance,21,3400,-99.4,21,7545,-99.7,17417,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Barbara,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Barbara,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,San Miguel,Formal Programs,0,3,-100,5,5,0,9,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,San Miguel,Formal Programs Attendance,0,40,-100,45,68,-33.8,82,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,San Miguel,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,San Miguel,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Cruz,Formal Programs,77,77,0,191,191,0,191,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Cruz,Formal Programs Attendance,191,191,0,491,491,0,491,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Cruz,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Cruz,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Isthmus,Formal Programs,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Isthmus,Formal Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Isthmus,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Isthmus,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Rosa,Formal Programs,3,9,-66.7,14,22,-36.4,20,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Rosa,Formal Programs Attendance,35,133,-73.7,130,253,-48.6,174,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Rosa,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-05-01,1996,5,Santa Rosa,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Formal Programs,170,188,-9.6,642,635,1.1,754,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Formal Program Visitors,4071,8846,-54,14211,24347,-41.6,34095,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Education Programs,2,1,100,19,9,111.1,21,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Education Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Informal Interpretive Contacts,169,188,-10.1,372,395,-5.8,536,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Informal Visitors Contacted,1500,1377,8.9,5036,5987,-15.9,6697,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Community Programs,0,0,0,6,8,-25,6,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Summary of Total Programs,Community Programs Attendance,0,0,0,338,778,-56.6,338,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Individual Programs,Mainland Visitor Center,28155,23018,22.3,126976,111400,14,165625,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Individual Programs,Santa Barbara Outdoor VC,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Individual Programs,Anacapa Visitor Center,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Individual Programs,Santa Barbara VC,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Formal Programs,39,64,-39.1,153,183,-16.4,182,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Formal Programs Attendance,1903,3089,-38.4,7450,7296,2.1,8540,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Education Programs,2,1,100,19,9,111.1,21,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Education Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Community Programs,0,0,0,6,8,-25,6,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Community Programs Attendance,0,0,0,338,778,-56.6,338,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Informal Interpretive Contacts,25,37,-32.4,123,244,-49.6,187,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Informal Visitors Contacted,726,945,-23.2,3846,5555,-30.8,5239,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Mainland Programs,Visitors Attending Park Movie,5450,4917,10.8,23386,18674,25.2,29012,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Anacapa,Formal Programs,87,85,2.4,224,180,24.4,296,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Anacapa,Formal Programs Attendance,1954,1544,26.6,5860,4481,30.8,7177,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Anacapa,Informal Interpretive Contacts,144,151,-4.6,249,151,64.9,349,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Anacapa,Informal Visitors Contacted,774,432,79.2,1190,432,175.5,1458,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Barbara,Formal Programs,9,2,350,20,17,17.6,21,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Barbara,Formal Programs Attendance,60,4023,-98.5,81,11568,-99.3,17477,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Barbara,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Barbara,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,San Miguel,Formal Programs,2,2,0,7,7,0,11,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,San Miguel,Formal Programs Attendance,9,35,-74.3,54,103,-47.6,91,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,San Miguel,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,San Miguel,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Cruz,Formal Programs,27,27,0,218,218,0,218,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Cruz,Formal Programs Attendance,107,107,0,598,598,0,598,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Cruz,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Cruz,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Isthmus,Formal Programs,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Isthmus,Formal Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Isthmus,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Isthmus,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Rosa,Formal Programs,6,8,-25,20,30,-33.3,26,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Rosa,Formal Programs Attendance,38,48,-20.8,168,301,-44.2,212,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Rosa,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-06-01,1996,6,Santa Rosa,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Formal Programs,197,201,-2,839,836,0.4,951,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Formal Program Visitors,4228,5299,-20.2,18439,29646,-37.8,38323,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Education Programs,1,1,0,20,10,100,22,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Education Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Informal Interpretive Contacts,221,343,-35.6,593,738,-19.6,757,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Informal Visitors Contacted,2031,2175,-6.6,7067,8162,-13.4,8728,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Community Programs,0,0,0,6,8,-25,6,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Summary of Total Programs,Community Programs Attendance,0,0,0,338,778,-56.6,338,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Individual Programs,Mainland Visitor Center,31712,32666,-2.9,158688,144066,10.1,197337,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Individual Programs,Santa Barbara Outdoor VC,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Individual Programs,Anacapa Visitor Center,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Individual Programs,Santa Barbara VC,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Formal Programs,33,41,-19.5,186,224,-17,215,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Formal Programs Attendance,1388,1568,-11.5,8838,8864,-0.3,9928,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Education Programs,1,1,0,20,10,100,22,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Education Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Community Programs,0,0,0,6,8,-25,6,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Community Programs Attendance,0,0,0,338,778,-56.6,338,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Informal Interpretive Contacts,38,45,-15.6,161,289,-44.3,225,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Informal Visitors Contacted,1209,1142,5.9,5055,6697,-24.5,6448,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Mainland Programs,Visitors Attending Park Movie,6385,5174,23.4,29771,23848,24.8,35397,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Anacapa,Formal Programs,99,95,4.2,323,275,17.5,395,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Anacapa,Formal Programs Attendance,2469,3323,-25.7,8329,7804,6.7,9646,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Anacapa,Informal Interpretive Contacts,183,298,-38.6,432,449,-3.8,532,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Anacapa,Informal Visitors Contacted,822,1033,-20.4,2012,1465,37.3,2280,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Barbara,Formal Programs,0,0,0,20,17,17.6,21,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Barbara,Formal Programs Attendance,0,0,0,81,11568,-99.3,17477,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Barbara,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Barbara,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,San Miguel,Formal Programs,4,5,-20,11,12,-8.3,15,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,San Miguel,Formal Programs Attendance,47,48,-2.1,101,151,-33.1,138,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,San Miguel,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,San Miguel,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Cruz,Formal Programs,50,50,0,268,268,0,268,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Cruz,Formal Programs Attendance,185,185,0,783,783,0,783,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,1996-07-01,1996,7,Santa Cruz,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_1996_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
